,name,license,GPL_dependencies
1581,odoo10-addon-cms-info,GNU lesser general public license v3 (lgplv3),['odoo10-addon-cms-status-message']
1582,odoo10-addon-l10n-fr-fec-oca,GNU lesser general public license v3 (lgplv3),['odoo10-addon-date-range']
1583,odoo10-addon-mis-builder-operating-unit,GNU lesser general public license v3 (lgplv3),"['odoo10-addon-date-range', 'odoo10-addon-mis-builder', 'odoo10-addon-report-xlsx', 'odoo10-addon-web-widget-color']"
1584,odoo10-addon-account-invoice-report-ddt-group,GNU lesser general public license v3 (lgplv3),"['odoo10-addon-l10n-it-ddt', 'odoo10-addon-stock-picking-package-preparation', 'odoo10-addon-stock-picking-package-preparation-line']"
1585,odoo10-addon-l10n-it-fiscalcode-invoice,GNU lesser general public license v3 (lgplv3),['odoo10-addon-l10n-it-fiscalcode']
1586,odoo10-addon-l10n-it-website-sale-fiscalcode,GNU lesser general public license v3 (lgplv3),['odoo10-addon-l10n-it-fiscalcode']
1587,odoo10-addon-l10n-it-withholding-tax-causali,GNU lesser general public license v3 (lgplv3),['odoo10-addon-l10n-it-withholding-tax']
1588,odoo10-addon-purchase-request-to-rfq-order-approved,GNU lesser general public license v3 (lgplv3),"['odoo10-addon-purchase-order-approved', 'odoo10-addon-purchase-request-to-rfq']"
1589,odoo10-addon-purchase-request-to-rfq-operating-unit,GNU lesser general public license v3 (lgplv3),['odoo10-addon-purchase-request-to-rfq']
1590,odoo10-addon-sale-commission-geo-assign,GNU lesser general public license v3 (lgplv3),['odoo10-addon-sale-commission']
1591,odoo10-addon-sale-commission-areamanager,GNU lesser general public license v3 (lgplv3),['odoo10-addon-sale-commission']
1592,odoo10-addon-auth-api-key,GNU lesser general public license v3 (lgplv3),['odoo10-addon-server-environment']
1593,odoo11-addon-l10n-it-fiscal-document-type,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account']"
1594,odoo11-addon-l10n-it-fatturapa,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account', 'odoo11-addon-l10n-it-fiscalcode', 'odoo11-addon-l10n-it-ipa', 'odoo11-addon-l10n-it-rea', 'odoo11-addon-l10n-it-split-payment', 'odoo11-addon-partner-firstname']"
1595,odoo11-addon-l10n-it-fatturapa-out,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account', 'odoo11-addon-l10n-it-fiscalcode', 'odoo11-addon-l10n-it-ipa', 'odoo11-addon-l10n-it-rea', 'odoo11-addon-l10n-it-split-payment', 'odoo11-addon-partner-firstname']"
1596,odoo11-addon-l10n-it-fatturapa-pec,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account', 'odoo11-addon-l10n-it-fiscalcode', 'odoo11-addon-l10n-it-ipa', 'odoo11-addon-l10n-it-rea', 'odoo11-addon-l10n-it-sdi-channel', 'odoo11-addon-l10n-it-split-payment', 'odoo11-addon-l10n-it-withholding-tax', 'odoo11-addon-partner-firstname']"
1597,odoo11-addon-l10n-it-fatturapa-out-stamp,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account', 'odoo11-addon-l10n-it-fiscalcode', 'odoo11-addon-l10n-it-ipa', 'odoo11-addon-l10n-it-rea', 'odoo11-addon-l10n-it-split-payment', 'odoo11-addon-partner-firstname']"
1598,odoo11-addon-l10n-it-fatturapa-out-ddt,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account', 'odoo11-addon-l10n-it-ddt', 'odoo11-addon-l10n-it-fiscalcode', 'odoo11-addon-l10n-it-ipa', 'odoo11-addon-l10n-it-rea', 'odoo11-addon-l10n-it-split-payment', 'odoo11-addon-partner-firstname', 'odoo11-addon-stock-picking-package-preparation', 'odoo11-addon-stock-picking-package-preparation-line']"
1599,odoo11-addon-l10n-it-fatturapa-in,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account', 'odoo11-addon-l10n-it-fiscalcode', 'odoo11-addon-l10n-it-ipa', 'odoo11-addon-l10n-it-rea', 'odoo11-addon-l10n-it-split-payment', 'odoo11-addon-l10n-it-withholding-tax', 'odoo11-addon-partner-firstname']"
1600,odoo11-addon-l10n-it-account-tax-kind,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account']"
1601,odoo11-addon-l10n-it-vat-statement-communication,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-account-fiscal-year', 'odoo11-addon-account-tax-balance', 'odoo11-addon-account-vat-period-end-statement', 'odoo11-addon-date-range', 'odoo11-addon-l10n-it-account', 'odoo11-addon-l10n-it-fiscalcode']"
1602,odoo11-addon-l10n-jp-country-state,GNU lesser general public license v3 (lgplv3),['odoo11-addon-base-country-state-translatable']
1603,odoo11-addon-purchase-order-approval-block,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-base-exception', 'odoo11-addon-purchase-exception']"
1604,odoo11-addon-purchase-minimum-amount,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-base-exception', 'odoo11-addon-purchase-exception']"
1605,odoo11-addon-account-invoice-tier-validation,GNU lesser general public license v3 (lgplv3),['odoo11-addon-base-tier-validation']
1606,odoo11-addon-mis-builder-cash-flow,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-date-range', 'odoo11-addon-mis-builder', 'odoo11-addon-report-xlsx', 'odoo11-addon-web-widget-color']"
1607,odoo11-addon-mis-builder-operating-unit,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-date-range', 'odoo11-addon-mis-builder', 'odoo11-addon-report-xlsx', 'odoo11-addon-web-widget-color']"
1608,odoo11-addon-l10n-it-withholding-tax-causali,GNU lesser general public license v3 (lgplv3),['odoo11-addon-l10n-it-withholding-tax']
1609,odoo11-addon-cms-notification,GNU lesser general public license v3 (lgplv3),['odoo11-addon-mail-digest']
1610,odoo11-addon-purchase-request-order-approved,GNU lesser general public license v3 (lgplv3),['odoo11-addon-purchase-order-approved']
1611,odoo11-addon-purchase-request-usage-department,GNU lesser general public license v3 (lgplv3),"['odoo11-addon-purchase-product-usage', 'odoo11-addon-purchase-request-product-usage']"
1612,odoo11-addon-stock-location-address-purchase,GNU lesser general public license v3 (lgplv3),['odoo11-addon-stock-location-address']
1613,odoo12-addon-purchase-order-approval-block,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-base-exception', 'odoo12-addon-purchase-exception']"
1614,odoo12-addon-purchase-minimum-amount,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-base-exception', 'odoo12-addon-purchase-exception']"
1615,odoo12-addon-maintenance-equipment-status,GNU lesser general public license v3 (lgplv3),['odoo12-addon-base-maintenance']
1616,odoo12-addon-contract-operating-unit,GNU lesser general public license v3 (lgplv3),['odoo12-addon-contract']
1617,odoo12-addon-account-fiscal-year,GNU lesser general public license v3 (lgplv3),['odoo12-addon-date-range']
1618,odoo12-addon-mis-builder-cash-flow,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-date-range', 'odoo12-addon-mis-builder', 'odoo12-addon-report-xlsx', 'odoo12-addon-web-widget-color']"
1619,odoo12-addon-mis-builder-operating-unit,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-date-range', 'odoo12-addon-mis-builder', 'odoo12-addon-report-xlsx', 'odoo12-addon-web-widget-color']"
1620,odoo12-addon-mis-builder-budget-operating-unit,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-date-range', 'odoo12-addon-mis-builder', 'odoo12-addon-mis-builder-budget', 'odoo12-addon-report-xlsx', 'odoo12-addon-web-widget-color']"
1621,odoo12-addon-l10n-fr-fec-oca,GNU lesser general public license v3 (lgplv3),['odoo12-addon-date-range']
1622,odoo12-addon-helpdesk-mgmt-fieldservice,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-fieldservice', 'odoo12-addon-helpdesk-mgmt', 'odoo12-addon-partner-fax', 'odoo12-addon-web-timeline']"
1623,odoo12-addon-website-blog-excerpt-img,GNU lesser general public license v3 (lgplv3),['odoo12-addon-html-image-url-extractor']
1624,odoo12-addon-l10n-ch-qriban,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-l10n-ch-base-bank', 'odoo12-addon-l10n-ch-fix-isr-reference']"
1625,odoo12-addon-project-task-timesheet-report,GNU lesser general public license v3 (lgplv3),['odoo12-addon-project-task-report']
1626,odoo12-addon-purchase-request-order-approved,GNU lesser general public license v3 (lgplv3),['odoo12-addon-purchase-order-approved']
1627,odoo12-addon-purchase-request-usage-department,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-purchase-product-usage', 'odoo12-addon-purchase-request-product-usage']"
1628,odoo12-addon-repair-quality-control-issue,GNU lesser general public license v3 (lgplv3),"['odoo12-addon-quality-control-issue', 'odoo12-addon-quality-control-team']"
1629,odoo12-addon-auth-api-key-environment,GNU lesser general public license v3 (lgplv3),['odoo12-addon-server-environment']
1630,odoo12-addon-stock-barcodes-supplierinfo,GNU lesser general public license v3 (lgplv3),['odoo12-addon-stock-barcodes']
1631,odoo12-addon-stock-location-address-purchase,GNU lesser general public license v3 (lgplv3),['odoo12-addon-stock-location-address']
1632,odoo12-addon-dms,GNU lesser general public license v3 (lgplv3),['odoo12-addon-web-drop-target']
1633,odooku-odoo-base,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1634,odooku-odoo-extra,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1635,odooku-odoo-addons,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1636,odooku-odoo-sale,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1637,odooku-odoo-website-forum,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1638,odooku-odoo-mrp-repair,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1639,odooku-odoo-purchase,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1640,odooku-odoo-fleet,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1641,odooku-odoo-survey,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1642,odooku-odoo-board,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1643,odooku-odoo-hr,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1644,odooku-odoo-hr-holidays,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1645,odooku-odoo-hr-timesheet,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1646,odooku-odoo-hr-recruitment,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1647,odooku-odoo-hr-expense,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1648,odooku-odoo-hr-attendance,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1649,odooku-odoo-website,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1650,odooku-odoo-website-slides,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1651,odooku-odoo-website-blog,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1652,odooku-odoo-website-event,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1653,odooku-odoo-website-sale,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1654,odooku-odoo-maintenance,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1655,odooku-odoo-contacts,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1656,odooku-odoo-crm,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1657,odooku-odoo-l10n-fr-certification,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1658,odooku-odoo-account-invoicing,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1659,odooku-odoo-sale-management,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1660,odooku-odoo-mrp,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1661,odooku-odoo-mass-mailing,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1662,odooku-odoo-mail,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1663,odooku-odoo-project-issue,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1664,odooku-odoo-im-livechat,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1665,odooku-odoo-account,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1666,odooku-odoo-account-accountant,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1667,odooku-odoo-point-of-sale,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1668,odooku-odoo-project,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1669,odooku-odoo-stock,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1670,odooku-odoo-calendar,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1671,odooku-odoo-note,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1672,odooku-odoo-lunch,GNU lesser general public license v3 (lgplv3),"['html2text', 'vatnumber']"
1673,woob,GNU lesser general public license v3 (lgplv3),['html2text']
1674,imaxt-multiscale-plugin,GNU lesser general public license v3 (lgplv3),['imaxt-image']
1675,pubtools-pyxis,GNU lesser general public license v3 (lgplv3),['more-executors']
1676,multiqc-cgs,GNU lesser general public license v3 (lgplv3),['multiqc']
1677,trackfsi,GNU lesser general public license v3 (lgplv3),['mutagen']
1678,mat2,GNU lesser general public license v3 (lgplv3),['mutagen']
1679,kmpc,GNU lesser general public license v3 (lgplv3),['mutagen']
1680,trackfs,GNU lesser general public license v3 (lgplv3),['mutagen']
1681,FireDM,GNU lesser general public license v3 (lgplv3),['mutagen']
1682,fbc-curation,GNU lesser general public license v3 (lgplv3),"['cobra', 'swiglpk']"
1683,TASMANIAN-DEVIL,GNU lesser general public license v3 (lgplv3),"['cobra', 'swiglpk']"
1684,warc2graph,GNU lesser general public license v3 (lgplv3),"['courlan', 'htmldate', 'tld', 'trafilatura']"
1685,ctmodbus,GNU lesser general public license v3 (lgplv3),['ctui']
1686,ctserial,GNU lesser general public license v3 (lgplv3),['ctui']
1687,PyIPM,GNU lesser general public license v3 (lgplv3),['cvxopt']
1688,cromosim,GNU lesser general public license v3 (lgplv3),['cvxopt']
1689,pypvt,GNU lesser general public license v3 (lgplv3),"['cwrap', 'ecl', 'ecl2df', 'opm']"
1690,deeplabcut-live-gui,GNU lesser general public license v3 (lgplv3),['deeplabcut-live']
1691,pytigon-batteries,GNU lesser general public license v3 (lgplv3),['django-pwa-webpush']
1692,pytigon-gui,GNU lesser general public license v3 (lgplv3),['django-pwa-webpush']
1693,CAGMon,GNU lesser general public license v3 (lgplv3),"['dqsegdb2', 'gwpy', 'lalsuite', 'ligo-segments', 'ligotimegps', 'lscsoft-glue', 'minepy', 'safe-netrc']"
1694,hybrid-vector-model,GNU lesser general public license v3 (lgplv3),"['ecos', 'sharedmem']"
1695,vemomoto,GNU lesser general public license v3 (lgplv3),"['ecos', 'sharedmem']"
1696,emapper2gbk,GNU lesser general public license v3 (lgplv3),['ete3']
1697,pubtools-iib,GNU lesser general public license v3 (lgplv3),"['fastpurge', 'frozenlist2', 'iiblib', 'more-executors', 'pubtools', 'pubtools-pulp', 'pubtools-pulplib', 'pushcollector', 'pushsource', 'rhsm']"
1698,pubtools-quay,GNU lesser general public license v3 (lgplv3),"['fastpurge', 'frozenlist2', 'iiblib', 'more-executors', 'pubtools', 'pubtools-pulp', 'pubtools-pulplib', 'pushcollector', 'pushsource', 'rhsm']"
1699,backend.ai-storage-proxy,GNU lesser general public license v3 (lgplv3),"['aioconsole', 'zipstream-new']"
1700,backend.ai-agent,GNU lesser general public license v3 (lgplv3),['aioconsole']
1701,backend.ai-accelerator-cuda-open,GNU lesser general public license v3 (lgplv3),['aioconsole']
1702,backend.ai-accelerator-cuda-mock,GNU lesser general public license v3 (lgplv3),['aioconsole']
1703,backend.ai-common,GNU lesser general public license v3 (lgplv3),['aioconsole']
1704,backend.ai,GNU lesser general public license v3 (lgplv3),['aioconsole']
1705,backend.ai-webserver,GNU lesser general public license v3 (lgplv3),['aioconsole']
1706,backend.ai-monitor-sentry,GNU lesser general public license v3 (lgplv3),['aioconsole']
1707,backend.ai-manager,GNU lesser general public license v3 (lgplv3),['aioconsole']
1708,backend.ai-monitor-datadog,GNU lesser general public license v3 (lgplv3),['aioconsole']
1709,runnel,GNU lesser general public license v3 (lgplv3),['aiostream']
1710,glmdenoise,GNU lesser general public license v3 (lgplv3),"['annexremote', 'patool']"
1711,idevops,GNU lesser general public license v3 (lgplv3),"['ansible', 'ansible-core']"
1712,teflo-linchpin-plugin,GNU lesser general public license v3 (lgplv3),"['ansible', 'ansible-core']"
1713,teflo,GNU lesser general public license v3 (lgplv3),"['ansible', 'ansible-core', 'blaster']"
1714,Flask-arango-orm,GNU lesser general public license v3 (lgplv3),['arango-orm']
1715,nibe,GNU lesser general public license v3 (lgplv3),"['async-modbus', 'connio']"
1716,nibe-mqtt,GNU lesser general public license v3 (lgplv3),"['async-modbus', 'connio']"
1717,cone.ldap,GNU lesser general public license v3 (lgplv3),['bda.cache']
1718,anydex,GNU lesser general public license v3 (lgplv3),['bitcoinlib']
1719,blink2png-bridge,GNU lesser general public license v3 (lgplv3),['blink2png']
1720,ir2json,GNU lesser general public license v3 (lgplv3),['brukeropusreader']
1721,rubysubs,GNU lesser general public license v3 (lgplv3),['cchardet']
1722,pysvdrp,GNU lesser general public license v3 (lgplv3),['cchardet']
1723,python-utilities-jsm,GNU lesser general public license v3 (lgplv3),['cchardet']
1724,django-context-core,GNU lesser general public license v3 (lgplv3),['cchardet']
1725,django-basic-messages,GNU lesser general public license v3 (lgplv3),['cchardet']
1726,chess4fun,GNU lesser general public license v3 (lgplv3),['chess']
1727,stockpiler,GNU lesser general public license v3 (lgplv3),"['ciscoconfparse', 'pylint']"
